experiment_id;dataset;seed;split;approach;finalScore;measure;incumbent
4221;yeast;42;8;hb;0.49154091494355373;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
2434;enron-f;42;7;smac;0.5461056401074307;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
3675;society1;42;5;hb;0.46176493695446036;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.37632697839253104) - weka.classifiers.rules.OneR(B=6.0) - 
1617;medical;42;1;bf;0.7692905733722059;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.trees.J48(A=false, B=true, S=true, C=0.6458333333333333, U=false, J=false, M=51, O=false) - 
2877;scene;42;2;bohb;0.7247579529737206;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=14, I=18) - meka.classifiers.multilabel.LC() - weka.classifiers.meta.ClassificationViaRegression() - 
1866;health1;42;2;bohb;0.36114063206169345;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.33828265314613654) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3248;reference1;42;8;bf;0.10344507614692061;FMacroAvgL;meka.classifiers.multilabel.BR() - weka.classifiers.trees.RandomTree(backActivator=0, depth=3, U=true, depthActivator=1, K=0, featuresActivator=0, M=28, N=0) - 
4054;tmc2007;42;5;smac;0.4002417842452793;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.7559723356578278) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3802;recreation1;42;9;smac;0.3738551684187386;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
91;bookmarks;42;2;bf;0.22209980194833845;FMacroAvgD;meka.classifiers.multilabel.RT() - weka.classifiers.trees.RandomTree(backActivator=0, depth=0, U=true, depthActivator=0, K=0, featuresActivator=0, M=36, N=0) - 
4278;yeast;42;7;bohb;0.6736318407960198;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.24765851948683656) - weka.classifiers.trees.RandomForest(depth=18, depthActivator=0, I=182, K=25, featuresActivator=1) - 
1938;health1;42;4;bf;0.7293510324483775;FMicroAvg;meka.classifiers.multilabel.PSt(P=2, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
131;business1;42;0;random;0.031233222801200066;FMacroAvgL;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
3327;tmc2007;42;0;hb;0.4180096841800968;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.3038835680871164) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2283;llog-f;42;5;hb;0.18470319634703194;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.6684400833393261) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
485;birds;42;4;smac;0.20183150183150184;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=6, P=Hamming score, Is=1036) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
3759;yeast;42;1;smac;0.47346609750850815;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
3102;scene;42;6;random;0.8284923928077452;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
1523;computers1;42;9;hb;0.422401814423519;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
1936;computers1;42;7;ggp;0.021358825106872998;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
760;genbase;42;1;bf;0.9641791044776119;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.BRq(P=0.5984375000000002) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.RBFKernel(G=0.9309151123046875) - 
3017;medical;42;2;ggp;0.85;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.6678146028398737) - weka.classifiers.meta.LogitBoost() - 
3828;tmc2007;42;4;bohb;0.4026117511082535;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.26512450958330713) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2324;recreation1;42;2;random;0.03792317521114011;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
3233;scene;42;5;random;0.7977642211584585;FMacroAvgL;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
2074;flags;42;8;random;0.6845976177245527;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=33, I=28) - meka.classifiers.multilabel.CCq(P=0.6880319139300176) - weka.classifiers.meta.LogitBoost() - 
3939;tmc2007;42;6;hb;0.34666772153655273;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.5790498070504486) - weka.classifiers.rules.ZeroR() - 
1916;birds;42;9;ggp;0.5755395683453237;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=71, P=One error, Is=317) - weka.classifiers.lazy.LWL(U=4, K=-1) - weka.classifiers.lazy.IBk(E=false, X=false, I=true, K=1) - 
2435;entertainment1;42;8;bohb;0.40106693649591374;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=60, I=14) - meka.classifiers.multilabel.PS(P=0, N=5) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2114;scene;42;1;bf;0.8132780082987551;FMacroAvgD;meka.classifiers.multilabel.PS(P=5, N=3) - weka.classifiers.meta.RandomCommittee(S=1, I=33) - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=41, K=0, featuresActivator=0) - 
3882;society1;42;5;smac;0.3859420233644907;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
3574;social1;42;4;smac;0.4094058432621618;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.26469730330423985) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2540;reference1;42;4;random;0.0;FMacroAvgD;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
496;entertainment1;42;0;random;0.0;FMacroAvgD;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
32;arts1;42;1;random;0.27591699611335174;FMacroAvgL;meka.classifiers.multilabel.meta.EnsembleML(P=62, I=23) - meka.classifiers.multilabel.PS(P=3, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1668;emotions;42;5;ggp;0.7322033898305084;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=36, I=13) - meka.classifiers.multilabel.LC() - weka.classifiers.functions.SMO(C=1.2300393196880828, M=true, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=2.9169786231021413, L=true) - 
2085;mediamill;42;0;smac;0.0658495691311813;FMacroAvgL;meka.classifiers.multilabel.MLCBMaD(size=10, threshold=0.24318310573321367) - meka.classifiers.multilabel.CC() - weka.classifiers.functions.Logistic(R=1.0E-7) - 
2268;scene;42;0;random;0.8150459121429702;FMacroAvgL;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
3537;recreation1;42;7;smac;0.5094501973301652;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.2792219364102098) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2046;computers1;42;8;smac;0.42406692406692403;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
2252;llog-f;42;2;bohb;0.174496644295302;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.30618928839684817) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
3950;yeast;42;5;random;0.47382860708964275;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingML(P=56, I=38) - meka.classifiers.multilabel.RAkEL(P=3, M=8, N=0) - weka.classifiers.meta.RandomSubSpace(P=0.1738972677285815, S=1, I=60) - weka.classifiers.lazy.IBk(E=true, X=true, I=true, K=27) - 
2983;science1;42;0;bohb;0.4534606205250596;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=79, P=AUROC (macro averaged), Is=576) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3836;society1;42;3;smac;0.02488346470039834;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
3250;health1;42;8;ggp;0.15040155479053086;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
703;birds;42;4;smac;0.32671451355661885;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.3027675348733973) - weka.classifiers.lazy.LWL(U=0.0, K=-1) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
1414;flags;42;0;bohb;0.7567567567567567;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.575126694292989) - weka.classifiers.meta.LogitBoost() - 
3183;recreation1;42;8;random;0.0;FMacroAvgD;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
3011;science1;42;4;bf;0.25390822236545557;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5609375000000001) - weka.classifiers.functions.VotedPerceptron(E=3.35, I=6, M=26665) - 
960;genbase;42;0;hb;0.9832977967306326;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=74, I=19) - meka.classifiers.multilabel.PS(P=1, N=2) - weka.classifiers.functions.Logistic(R=1.0E-7) - 
1775;genbase;42;0;smac;0.9886363636363636;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.20009017211698416) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
2148;enron-f;42;7;bohb;0.19642840974404685;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=40, P=Jaccard index, Is=291) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
1174;bookmarks;42;5;smac;0.04919137466307277;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
293;bibtex;42;0;ggp;0.2420503084954912;FMicroAvg;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.6678146028398737) - weka.classifiers.meta.LogitBoost() - 
4219;society1;42;8;smac;0.137473279809657;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.40607052070527944) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
165;birds;42;0;hb;0.5833333333333333;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=18, P=Accuracy, Is=1192) - weka.classifiers.lazy.LWL(U=0.0, K=-1) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
1712;llog-f;42;0;bohb;0.032634920634920635;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.RT() - weka.classifiers.meta.LogitBoost() - 
629;arts1;42;6;bohb;0.2243966079582518;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.23071338083382542) - weka.classifiers.rules.OneR(B=6.0) - 
4120;social1;42;7;smac;0.09119071630738322;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5947701807737716) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3726;science1;42;8;hb;0.20677940958314797;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=4, threshold=0.07163553791801114) - meka.classifiers.multilabel.MajorityLabelset() - 
1892;flags;42;6;random;0.3743092770607002;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=19, I=31) - meka.classifiers.multilabel.BRq(P=0.7370006382616481) - weka.classifiers.lazy.LWL(U=3, K=90) - weka.classifiers.trees.J48(A=false, B=true, S=false, C=0.2806070647948008, U=false, J=true, M=32, O=false) - 
1620;entertainment1;42;7;bf;0.6803057239614052;FMacroAvgD;meka.classifiers.multilabel.PSt(P=2, N=5) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3893;yeast;42;3;bohb;0.4541848629357399;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=32, I=34) - meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
1517;bibtex;42;9;smac;0.21191734742912063;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.31590636392041793) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3815;tmc2007;42;6;bf;0.28043994880501116;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.44843750000000004) - weka.classifiers.trees.RandomTree(backActivator=1, depth=0, U=false, depthActivator=0, K=24, featuresActivator=1, M=25, N=4) - 
289;education1;42;2;bf;0.5112034727994825;FMacroAvgD;meka.classifiers.multilabel.PSt(P=0, N=4) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
4215;yeast;42;4;ggp;0.6487252124645891;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.6678146028398737) - weka.classifiers.meta.LogitBoost() - 
553;education1;42;3;bf;0.22117514347616055;FMacroAvgL;meka.classifiers.multilabel.PS(P=1, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
4237;society1;42;9;hb;0.48166849615806806;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.20946309638630123) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1882;flags;42;5;hb;0.5631302521008403;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.2535466901530174) - weka.classifiers.functions.MultilayerPerceptron(R=false, B=false, S=1, C=false, D=false, H=a, L=0.3, M=0.2) - 
352;education1;42;1;random;0.0;FMacroAvgD;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
1822;emotions;42;8;hb;0.6332663054772588;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SimpleLogistic(A=false, S=false, W=0.0, WActivator=0) - 
191;bookmarks;42;2;bf;0.05740893912936924;FMicroAvg;meka.classifiers.multilabel.LC() - weka.classifiers.trees.DecisionStump() - 
2878;medical;42;5;bohb;0.5169415052068113;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=6, P=Micro Precision, Is=713) - weka.classifiers.trees.LMT(P=false, A=false, R=false, B=false, C=false, W=0.5, M=15.0) - 
1851;mediamill;42;3;bf;0.3962922402630854;FMacroAvgL;meka.classifiers.multilabel.LC() - weka.classifiers.lazy.IBk(E=true, X=false, I=true, K=36) - 
2058;health1;42;3;smac;0.6287472209296314;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.570963825506566) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1811;flags;42;3;bohb;0.7167630057803469;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=28, I=17) - meka.classifiers.multilabel.RAkELd(P=0.0, N=0.0) - weka.classifiers.meta.ClassificationViaRegression() - 
1369;emotions;42;8;bf;0.7079096045197738;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.meta.RandomCommittee(S=1, I=15) - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=236, K=4, featuresActivator=1) - 
236;birds;42;4;random;0.21208791208791208;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=22, P=Jaccard index, Is=1106) - weka.classifiers.lazy.LWL(U=1, K=30) - weka.classifiers.lazy.IBk(E=false, X=false, I=true, K=16) - 
291;birds;42;2;hb;0.5384615384615384;FMicroAvg;meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
360;bibtex;42;4;hb;0.4275079758950727;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.6148476801980768) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1072;business1;42;4;bohb;0.6943521594684384;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=78, P=Avg precision, Is=1394) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
3709;medical;42;8;bohb;0.864406779661017;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=54, I=23) - meka.classifiers.multilabel.BCC(X=lbf) - weka.classifiers.meta.ClassificationViaRegression() - 
545;flags;42;0;bf;0.7065693590035694;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.40156250000000004) - weka.classifiers.meta.RandomSubSpace(P=0.0, S=1, I=45) - weka.classifiers.rules.PART(R=true, B=false, M=58, N=4) - 
249;bibtex;42;1;ggp;0.24981172731172738;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.4783588231533455) - weka.classifiers.rules.OneR(B=10) - 
2266;science1;42;0;random;0.0;FMacroAvgD;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
3255;recreation1;42;5;bohb;0.5327625946657886;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=32, P=Harmonic score, Is=215) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
207;business1;42;0;bohb;0.7613233172056673;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=12, P=Micro Precision, Is=292) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
277;arts1;42;1;ggp;0.25070993914807305;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
31;bookmarks;42;0;bf;0.13579188282693858;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.rules.OneR(B=30) - 
2527;llog-f;42;9;bf;0.22374429223744297;FMacroAvgD;meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3341;recreation1;42;8;bf;0.6002467612584824;FMicroAvg;meka.classifiers.multilabel.PSt(P=2, N=5) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2236;medical;42;2;bohb;0.8612244897959185;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=41, P=Hamming score, Is=777) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
4153;science1;42;9;ggp;0.5305107275901668;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3294;science1;42;4;hb;0.25986691472697016;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=63, P=F1 (micro averaged), Is=1307) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3114;health1;42;8;ggp;0.4111180124223608;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
4072;yeast;42;9;bf;0.6349537276923172;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=87, I=10) - meka.classifiers.multilabel.RAkEL(P=3, M=20, N=5) - weka.classifiers.meta.Bagging(P=100, S=1, I=24, O=true) - 
646;bibtex;42;6;bohb;0.19102451622861524;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.21850834062867816) - weka.classifiers.trees.REPTree(P=false, depthActivator=0, V=0.001, L=2.0, M=2.0) - 
3806;scene;42;5;ggp;0.7596685438251702;FMacroAvgL;meka.classifiers.multilabel.PCC() - weka.classifiers.trees.RandomForest(depth=8, depthActivator=0, I=84, K=28, featuresActivator=1) - 
2802;medical;42;7;random;0.7397959183673468;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.EnsembleML(P=65, I=22) - meka.classifiers.multilabel.PS(P=3, N=0) - weka.classifiers.functions.SMO(C=0.6383103724943462, M=true, N=2) - weka.classifiers.functions.supportVector.RBFKernel(G=0.47924212001147826) - 
1920;flags;42;7;bf;0.5469254912109771;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.meta.LogitBoost() - 
272;computers1;42;1;hb;0.5569905016892958;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.48628352347900056) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
